Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,LuxurySpend,BasicSpend,HomePlanet_TargetMean,Destination_TargetMean,VIP_TargetMean,CryoSleep_TargetMean,Cabin_Prefix_TargetMean,GroupSize_TargetMean,MaxSpendCategory_TargetMean,Age_TargetMean,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Cabin_Prefix_A,Cabin_Prefix_B,Cabin_Prefix_C,Cabin_Prefix_D,Cabin_Prefix_E,Cabin_Prefix_F,Cabin_Prefix_G,Cabin_Prefix_T,Cabin_Prefix_nan,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,MaxSpendCategory_FoodCourt,MaxSpendCategory_None,MaxSpendCategory_RoomService,MaxSpendCategory_ShoppingMall,MaxSpendCategory_Spa,MaxSpendCategory_VRDeck,Transported
54,0,1208,0,3,637,1848,640,1208,0.658845612,0.471174979,0.506332167,0.328920757,0.49609375,0.452445369,0.585867621,0.47761194,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
26,0,856,5,32,0,893,32,856,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.538049941,0.585867621,0.47761194,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
26,0,2811,957,0,87,3855,87,2811,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.538049941,0.585867621,0.47761194,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
23,311,427,526,37,0,1301,37,738,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.538049941,0.511777302,0.469178082,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
2,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.503623605,0.516217272,0.538049941,0.786476868,0.706666667,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
31,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.502512563,0.452445369,0.786476868,0.410891089,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
18,0,0,0,830,91,921,921,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
24,0,0,0,0,17,17,17,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.124859393,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,TRUE
9,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.571428571,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
6,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.575,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
27,0,0,570,2,131,703,133,0,0.42394611,0.471174979,0.506332167,0.503623605,0.439871152,0.452445369,0.511777302,0.49034749,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
21,1743,5,17,0,0,1765,0,1748,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.405144695,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
23,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.469178082,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
31,562,0,326,0,0,888,0,562,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.140734266,0.410891089,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.503623605,0.328920757,0.516217272,0.593137255,0.786476868,0.808988764,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
32,0,410,6,3929,764,5109,4693,410,0.658845612,0.471174979,0.506332167,0.328920757,0.502512563,0.640776699,0.104712042,0.43718593,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE
40,0,331,0,0,1687,2018,1687,331,0.658845612,0.471174979,0.506332167,0.503623605,0.734274711,0.640776699,0.124859393,0.5703125,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE
42,2209,11418,0,1868,445,15940,2313,13627,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.640776699,0.585867621,0.445378151,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,TRUE
28,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.640776699,0.786476868,0.561797753,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TRUE
29,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.357305936,0.452445369,0.786476868,0.486956522,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
48,0,2537,87,17,13,2654,30,2537,0.658845612,0.61,0.381909548,0.328920757,0.734274711,0.452445369,0.585867621,0.541666667,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
64,0,0,804,0,0,804,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.551724138,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
27,82,157,429,238,1,907,239,239,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.511777302,0.49034749,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
26,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.503623605,0.439871152,0.452445369,0.786476868,0.47761194,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
33,1,2223,0,12,404,2640,416,2224,0.658845612,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.585867621,0.466292135,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
39,0,2344,0,65,6898,9307,6963,2344,0.503623605,0.471174979,0.506332167,0.328920757,0.49609375,0.538049941,0.124859393,0.449275362,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
13,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.49609375,0.538049941,0.786476868,0.510638298,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
24,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.432098765,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
29,0,0,0,699,74,773,773,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.486956522,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
18,55,597,49,0,1,702,1,652,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
67,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.538461538,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
35,701,0,296,0,25,1022,25,701,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.140734266,0.514619883,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
61,2353,334,9,316,2,3014,318,2687,0.523024446,0.471174979,0.381909548,0.328920757,0.433054393,0.538049941,0.140734266,0.5625,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
45,2103,6,0,0,0,2109,0,2109,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.538049941,0.140734266,0.471910112,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
22,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.457044674,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
19,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.538049941,0.786476868,0.470989761,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
36,2738,0,0,0,0,2738,0,2738,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.538049941,0.140734266,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
19,0,14,730,0,0,744,0,14,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.511777302,0.470989761,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
47,97,418,126,25,55,721,80,515,0.42394611,0.503768844,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.534090909,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
13,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.510638298,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
34,0,22,0,564,207,793,771,22,0.42394611,0.503623605,0.506332167,0.328920757,0.357305936,0.538049941,0.104712042,0.52027027,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
35,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.514619883,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
24,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.432098765,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
26,440,0,0,0,462,902,462,440,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.124859393,0.47761194,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
31,0,0,97,0,0,97,0,0,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.410891089,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
20,0,420,210,0,0,630,0,420,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.454873646,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
56,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.786476868,0.458333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
50,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
42,1072,0,10,0,76,1158,76,1072,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.445378151,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
28.82793047,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.503623605,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
38,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.440993789,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
41,0,0,0,0,607,607,607,0,0.42394611,0.503623605,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.519379845,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
22,4119,0,0,0,61,4180,61,4119,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.140734266,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
26,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.47761194,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
17,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.563291139,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
57,50,1688,0,0,135,1873,135,1738,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.538049941,0.585867621,0.47826087,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
17,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.563291139,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
35,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.503623605,0.817583141,0.439871152,0.452445369,0.786476868,0.514619883,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
13,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.538049941,0.786476868,0.510638298,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,1365,0,48,22,137,1572,159,1365,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.140734266,0.49034749,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
31,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.410891089,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
24,0,0,0,221,567,788,788,0,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.124859393,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
19,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.470989761,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
32,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.43718593,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
58,0,985,0,5,0,990,5,985,0.42394611,0.471174979,0.506332167,0.503623605,0.357305936,0.452445369,0.585867621,0.510638298,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
21,287,0,16,115,175,593,290,287,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.405144695,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
38,0,10346,1,14970,2111,27428,17081,10346,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.452445369,0.104712042,0.440993789,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
38,3414,0,161,28,119,3722,147,3414,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.440993789,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
19,1,219,673,2,11,906,13,220,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.511777302,0.470989761,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,TRUE
0,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.786476868,0.808988764,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
3,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.786476868,0.786666667,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
20,0,0,3,299,92,394,391,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.454873646,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
24,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.432098765,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
37,17,146,426,0,232,821,232,163,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.418079096,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
25,62,0,0,0,956,1018,956,62,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.124859393,0.481481481,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
56,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.458333333,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
49,84,3,401,202,98,788,300,87,0.42394611,0.61,0.506332167,0.328920757,0.357305936,0.452445369,0.511777302,0.409638554,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
11,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.574468085,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.731343284,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
8,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.786476868,0.565217391,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
39,0,0,10,898,0,908,898,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.104712042,0.449275362,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
2,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.593137255,0.786476868,0.706666667,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
23,0,0,8,1072,0,1080,1072,0,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.104712042,0.469178082,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.786476868,0.808988764,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
39,406,0,867,0,0,1273,0,406,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.449275362,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
25,1052,0,719,0,7,1778,7,1052,0.523024446,0.503768844,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.481481481,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
36,0,972,0,795,575,2342,1370,972,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.585867621,0.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
52,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.503623605,0.516217272,0.452445369,0.786476868,0.538461538,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
18,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
15,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.587096774,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
35,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.514619883,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
47,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.534090909,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
